season,game_date,game_type,team_1,team_1_score,team_1_advantage,team_2,team_2_score,team_2_advantage,overtime,location
2015,2014-11-18,R,Southern Illinois,84,-1,Tennessee State,67,1,null,null
2015,2014-11-18,R,Buffalo,74,-1,UT Arlington,68,1,null,null
2015,2014-11-18,R,Kent State,62,1,Malone,52,-1,null,null
2015,2014-11-18,R,Chicago State,102,1,Indiana NW,51,-1,null,null
2015,2014-11-18,R,Murray State,68,-1,Middle Tennessee,49,1,null,null
2015,2014-11-18,R,Minnesota,76,1,Western Kentucky,54,-1,null,null
2015,2014-11-18,R,Nebraska,82,1,Central Arkansas,56,-1,null,null
2015,2014-11-18,R,Incarnate Word,94,1,Huston-Tillot,63,-1,null,null
2015,2014-11-18,R,McNeese,90,1,Louisiana Chr,63,-1,null,null
2015,2014-11-18,R,New Orleans,88,1,Pensacola Chr,61,-1,null,null
2015,2014-11-18,R,Southeast Missouri State,86,1,Hannibal-Lagr,49,-1,null,null
2015,2014-11-18,R,Grambling,55,1,Lyon,49,-1,null,null
2015,2014-11-18,R,DePaul,80,1,Drake,62,-1,null,null
2015,2014-11-18,R,Butler,70,1,Chattanooga,48,-1,null,null
2015,2014-11-18,R,Wyoming,61,1,Western St CO,46,-1,null,null
2015,2014-11-18,R,LSU,69,1,Texas Tech,64,-1,1,null
2015,2014-11-18,R,Boise State,72,1,Montana,67,-1,2,null
2015,2014-11-18,R,Oregon State,86,1,Corban,62,-1,null,null
2015,2014-11-18,R,Cal Poly,65,1,S Francisco St,44,-1,null,null
2015,2014-11-18,R,Wichita State,71,0,Memphis,56,0,null,"Sioux Falls, SD"
2015,2014-11-18,R,Duke,81,0,Michigan State,71,0,null,"Indianapolis, IN"
2015,2014-11-18,R,Kentucky,72,0,Kansas,40,0,null,"Indianapolis, IN"
2015,2014-11-18,R,Coastal Carolina,82,1,Columbia Intl,51,-1,null,null
2015,2014-11-18,R,New Hampshire,84,1,Thomas ME,36,-1,null,null
2015,2014-11-19,R,BYU,101,1,S Virginia,48,-1,null,null
2015,2014-11-19,R,Belmont,96,1,Trevecca Naz,76,-1,null,null
2015,2014-11-19,R,Western Michigan,82,-1,Oakland,71,1,null,null
2015,2014-11-19,R,Bowling Green,70,1,Wright State,55,-1,null,null
2015,2014-11-19,R,The Citadel,71,1,Toccoa Falls,58,-1,null,null
2015,2014-11-19,R,Siena,73,-1,St. Bonaventure,70,1,null,null
2015,2014-11-19,R,Evansville,69,-1,Miami (OH),50,1,null,null
2015,2014-11-19,R,Cincinnati,69,1,Morehead State,61,-1,null,null
2015,2014-11-19,R,Army,74,-1,St Francis NY,71,1,null,null
2015,2014-11-19,R,Boston University,71,-1,Norfolk State,63,1,null,null
2015,2014-11-19,R,Lafayette,83,1,Princeton,66,-1,null,null
2015,2014-11-19,R,Florida Gulf Coast,79,1,Ohio,62,-1,null,null
2015,2014-11-19,R,Notre Dame,104,1,Coppin State,67,-1,null,null
2015,2014-11-19,R,Virginia Tech,73,1,Liberty,63,-1,null,null
2015,2014-11-19,R,Northern Kentucky,68,1,North Carolina A&T,55,-1,null,null
2015,2014-11-19,R,Mercer,74,1,Kennesaw State,66,-1,null,null
2015,2014-11-19,R,Furman,84,1,App State,65,-1,null,null
2015,2014-11-19,R,James Madison,82,1,Longwood,60,-1,null,null
2015,2014-11-19,R,UNC Asheville,87,1,J&W NC,48,-1,null,null
2015,2014-11-19,R,Hartford,53,1,Dartmouth,48,-1,null,null
2015,2014-11-19,R,Maryland Eastern Shore,53,-1,Mount St. Mary's,41,1,null,null
2015,2014-11-19,R,Cleveland State,60,1,Jacksonville State,46,-1,null,null
2015,2014-11-19,R,UAlbany,65,1,NJIT,48,-1,null,null
2015,2014-11-19,R,Binghamton,82,1,Hartwick,51,-1,null,null
2015,2014-11-19,R,Holy Cross,80,1,Brown,65,-1,null,null
2015,2014-11-19,R,St. John's,66,1,Long Island University,53,-1,null,null
2015,2014-11-19,R,Rutgers,61,1,Fairleigh Dickinson,44,-1,null,null
2015,2014-11-19,R,Creighton,65,1,Oklahoma,63,-1,null,null
2015,2014-11-19,R,Robert Morris,68,-1,Bradley,61,1,null,null
2015,2014-11-19,R,Missouri,78,1,Oral Roberts,64,-1,null,null
2015,2014-11-19,R,IU Indianapolis,70,-1,WI Milwaukee,68,1,null,null
2015,2014-11-19,R,Loyola Maryland,45,1,UMBC,38,-1,null,null
2015,2014-11-19,R,Samford,68,1,Austin Peay,67,-1,null,null
2015,2014-11-19,R,Kansas City,90,1,Missouri S&T,77,-1,null,null
2015,2014-11-19,R,North Texas,62,1,Delaware State,55,-1,null,null
2015,2014-11-19,R,Rice,68,1,Prairie View A&M,64,-1,null,null
2015,2014-11-19,R,Texas State,65,1,Lamar,55,-1,null,null
2015,2014-11-19,R,Missouri State,87,1,Avila,39,-1,null,null
2015,2014-11-19,R,Tulsa,65,1,Abilene Christian,39,-1,null,null
2015,2014-11-19,R,Utah State,60,1,Santa Clara,54,-1,null,null
2015,2014-11-19,R,Valparaiso,91,1,IN S Bend,55,-1,null,null
2015,2014-11-19,R,Arkansas,83,1,Wake Forest,53,-1,null,null
2015,2014-11-19,R,Air Force,70,1,Colorado Chr,47,-1,null,null
2015,2014-11-19,R,Arizona,71,1,UC Irvine,54,-1,null,null
2015,2014-11-19,R,Wisconsin,84,1,Green Bay,60,-1,null,null
2015,2014-11-19,R,New Mexico State,86,1,Northern Colorado,65,-1,null,null
2015,2014-11-19,R,Eastern Washington,95,1,Walla Walla,34,-1,null,null
2015,2014-11-19,R,Cal State Northridge,72,1,Montana St,65,-1,null,null
2015,2014-11-19,R,Seattle U,98,1,Omaha,74,-1,null,null
2015,2014-11-19,R,San Francisco,86,1,Notre Dame CA,46,-1,null,null
2015,2014-11-19,R,San Diego,72,1,Florida A&M,41,-1,null,null
2015,2014-11-19,R,Pepperdine,63,-1,San Jose State,44,1,null,null
2015,2014-11-19,R,Sacramento State,74,1,Simpson CA,42,-1,null,null
2015,2014-11-19,R,Gonzaga,94,1,St Joseph's PA,42,-1,null,null
2015,2014-11-19,R,Hawaii,89,1,Hawaii Hilo,71,-1,null,null
2015,2014-11-19,R,Vermont,86,1,S Vermont,41,-1,null,null
2015,2014-11-20,R,Dayton,55,0,Texas A&M,53,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-20,R,Akron,66,0,USC,46,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-20,R,Michigan,71,1,Detroit Mercy,62,-1,null,null
2015,2014-11-20,R,Niagara,61,-1,Saint Peter's,59,1,null,null
2015,2014-11-20,R,East Carolina,92,1,VA-Lynchburg,51,-1,null,null
2015,2014-11-20,R,South Florida,73,-1,UAB,71,1,1,null
2015,2014-11-20,R,UCF,76,1,Eckerd,59,-1,null,null
2015,2014-11-20,R,Providence,88,1,Navy,51,-1,null,null
2015,2014-11-20,R,NC State,79,1,Jacksonville,43,-1,null,null
2015,2014-11-20,R,South Carolina Upstate,107,1,Bob Jones,41,-1,null,null
2015,2014-11-20,R,Stetson,96,1,Palm Beach Atl,85,-1,null,null
2015,2014-11-20,R,VCU,106,1,Maryland Eastern Shore,66,-1,null,null
2015,2014-11-20,R,Harvard,71,1,Florida Atlantic,49,-1,null,null
2015,2014-11-20,R,Bryant,72,1,New Hampshire,63,-1,null,null
2015,2014-11-20,R,Purdue,82,1,Grambling,30,-1,null,null
2015,2014-11-20,R,UMass Lowell,57,-1,Sacred Heart,54,1,null,null
2015,2014-11-20,R,Wagner,83,1,Old Westbury,49,-1,null,null
2015,2014-11-20,R,Tennessee,70,1,Texas Southern,58,-1,null,null
2015,2014-11-20,R,St. Francis (PA),102,1,Keystone,69,-1,null,null
2015,2014-11-20,R,West Virginia,91,0,George Mason,65,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-20,R,Radford,61,1,Howard,52,-1,null,null
2015,2014-11-20,R,Maryland,66,1,Fordham,50,-1,null,null
2015,2014-11-20,R,South Carolina,69,0,Cornell,45,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-20,R,UT Martin,115,1,Champion Bap,29,-1,null,null
2015,2014-11-20,R,TCU,86,1,New Orleans,71,-1,null,null
2015,2014-11-20,R,Northern Iowa,73,1,Morgan State,53,-1,null,null
2015,2014-11-20,R,Indiana,74,1,SMU,68,-1,null,null
2015,2014-11-20,R,Villanova,72,1,Bucknell,65,-1,null,null
2015,2014-11-20,R,Northwestern,69,1,North Florida,67,-1,null,null
2015,2014-11-20,R,Ole Miss,69,1,Southern,38,-1,null,null
2015,2014-11-20,R,Minnesota,109,1,Franklin Pierce,57,-1,null,null
2015,2014-11-20,R,UC Davis,63,-1,Eastern Illinois,61,1,null,null
2015,2014-11-20,R,Murray State,89,1,Brescia,56,-1,null,null
2015,2014-11-20,R,Tennessee State,75,1,Fisk,60,-1,null,null
2015,2014-11-20,R,Tulane,100,1,Mississippi Valley State,61,-1,null,null
2015,2014-11-20,R,Northern Illinois,78,1,Idaho,67,-1,null,null
2015,2014-11-20,R,Arizona State,68,1,Loyola Marymount,44,-1,null,null
2015,2014-11-20,R,Vanderbilt,72,1,Lipscomb,62,-1,null,null
2015,2014-11-20,R,Savannah State,59,1,Winthrop,58,-1,null,null
2015,2014-11-20,R,UT Arlington,66,-1,Grand Canyon,64,1,null,null
2015,2014-11-20,R,Alabama,81,1,Southern Miss,67,-1,null,null
2015,2014-11-20,R,Northern Arizona,73,1,Fresno State,52,-1,null,null
2015,2014-11-20,R,St Mary's CA,78,1,Denver,62,-1,null,null
2015,2014-11-20,R,Pacific,81,1,Pacific Union,56,-1,null,null
2015,2014-11-20,R,San Diego State,51,1,Cal State Bakersfield,27,-1,null,null
2015,2014-11-20,R,UCLA,107,1,Nicholls St,74,-1,null,null
2015,2014-11-20,R,UConn,65,0,Col Charleston,57,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-20,R,Miami,66,0,Drexel,46,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-20,R,Boston College,69,0,New Mexico,65,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-20,R,Charlotte,106,0,Penn State,97,0,2,"Charleston Classic Charleston, SC"
2015,2014-11-20,R,Texas,71,0,Iowa,57,0,null,"2K Classic New York, NY"
2015,2014-11-20,R,California,73,0,Syracuse,59,0,null,"2K Classic New York, NY"
2015,2014-11-20,R,William & Mary,100,1,Bluefield Univ,57,-1,null,null
2015,2014-11-20,R,Northwestern State,89,-1,LSU-Alexandria,79,1,null,null
2015,2014-11-21,R,Florida International,74,1,FL Memorial,48,-1,null,null
2015,2014-11-21,R,Longwood,81,0,UNC Greensboro,79,0,1,"Ypsilanti, MI"
2015,2014-11-21,R,Baylor,60,1,Prairie View A&M,45,-1,null,null
2015,2014-11-21,R,Wofford,54,-1,Fairfield,36,1,null,null
2015,2014-11-21,R,Rider,78,1,Lehigh,74,-1,null,null
2015,2014-11-21,R,Michigan State,87,1,Loyola Chicago,52,-1,null,null
2015,2014-11-21,R,Kentucky,89,1,Boston University,65,-1,null,null
2015,2014-11-21,R,Oregon,78,1,Toledo,68,-1,null,null
2015,2014-11-21,R,Eastern Michigan,71,1,Youngstown State,62,-1,null,null
2015,2014-11-21,R,Virginia,59,1,George Washington,42,-1,null,null
2015,2014-11-21,R,Western Carolina,72,1,Hiwassee,53,-1,null,null
2015,2014-11-21,R,Georgia,82,1,Troy,60,-1,null,null
2015,2014-11-21,R,Hofstra,66,1,Stony Brook,65,-1,null,null
2015,2014-11-21,R,Montana State,73,1,Bethune-Cookman,50,-1,null,null
2015,2014-11-21,R,Kent State,74,1,Southern Illinois,51,-1,null,null
2015,2014-11-21,R,Louisiana Tech,73,1,Morehead State,64,-1,null,null
2015,2014-11-21,R,Oklahoma State,82,1,WI Milwaukee,68,-1,null,null
2015,2014-11-21,R,South Dakota State,74,1,North Dakota,72,-1,null,null
2015,2014-11-21,R,Sam Houston,93,0,South Dakota,85,0,3,"Bridgeport, CT"
2015,2014-11-21,R,Xavier,81,1,Stephen F. Austin,63,-1,null,null
2015,2014-11-21,R,Florida,61,1,UL Monroe,56,-1,1,null
2015,2014-11-21,R,Illinois,107,1,Austin Peay,66,-1,null,null
2015,2014-11-21,R,McNeese,85,1,Jarvis Chr,70,-1,null,null
2015,2014-11-21,R,Iona,85,-1,Wake Forest,81,1,null,null
2015,2014-11-21,R,Washington State,80,1,Idaho State,68,-1,null,null
2015,2014-11-21,R,Oregon State,55,1,Oral Roberts,42,-1,null,null
2015,2014-11-21,R,Louisville,85,1,Marshall,67,-1,null,null
2015,2014-11-21,R,Grand Canyon,64,1,Florida A&M,49,-1,null,null
2015,2014-11-21,R,Colorado State,80,1,Georgia State,70,-1,null,null
2015,2014-11-21,R,Utah,88,1,UC Riverside,42,-1,null,null
2015,2014-11-21,R,Auburn,105,1,Louisiana,80,-1,null,null
2015,2014-11-21,R,Arkansas,99,1,Delaware State,71,-1,null,null
2015,2014-11-21,R,American University,63,0,Presbyterian,38,0,null,"Ruston, LA"
2015,2014-11-21,R,Washington,63,-1,Seattle U,48,1,null,null
2015,2014-11-21,R,Cal Poly,78,1,Delaware,60,-1,null,null
2015,2014-11-21,R,Long Beach State,69,1,Kansas State,60,-1,null,null
2015,2014-11-21,R,Hawaii,74,0,Pittsburgh,70,0,null,"Wailuku, HI"
2015,2014-11-21,R,Gardner-Webb,72,0,Clemson,70,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-21,R,Seton Hall,68,0,Nevada,60,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-21,R,Towson,58,0,Central Connecticut,49,0,null,"West Long Branch, NJ"
2015,2014-11-21,R,Yale,70,0,UIC,58,0,null,"Kent, OH"
2015,2014-11-21,R,Hampton,82,0,Alcorn State,69,0,null,"2K Classic - Subregional Fargo, ND"
2015,2014-11-21,R,Old Dominion,70,0,LSU,61,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-21,R,Georgia Tech,78,1,Purdue Fort Wayne,69,-1,null,null
2015,2014-11-21,R,Stanford,89,0,UNLV,60,0,null,"Coaches vs. Cancer Classic Brooklyn, NY"
2015,2014-11-21,R,North Dakota State,68,1,Kennesaw State,55,-1,null,2K Classic - Subregional
2015,2014-11-21,R,Illinois State,73,0,Weber State,64,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-21,R,Duke,74,0,Temple,54,0,null,"Coaches vs. Cancer Classic Brooklyn, NY"
2015,2014-11-21,R,Valparaiso,59,0,Arkansas-Pine Bluff,46,0,null,"Mt. Pleasant, MI"
2015,2014-11-21,R,Central Michigan,76,1,Maine,48,-1,null,null
2015,2014-11-21,R,UConn,75,0,Dayton,64,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-21,R,Texas A&M,59,0,Col Charleston,50,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-21,R,USC,72,0,Drexel,70,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-21,R,Miami,79,0,Akron,51,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-21,R,West Virginia,70,0,Boston College,66,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-21,R,Charlotte,65,0,South Carolina,63,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-21,R,New Mexico,69,0,George Mason,58,0,null,"Puerto Rico Tip-Off San Juan, PR"
2015,2014-11-21,R,Penn State,72,0,Cornell,71,0,null,"Charleston Classic Charleston, SC"
2015,2014-11-21,R,Syracuse,66,0,Iowa,63,0,null,"2K Classic New York, NY"
2015,2014-11-21,R,Texas,71,0,California,55,0,null,"2K Classic New York, NY"
2015,2014-11-22,R,Western Michigan,91,1,Drake,75,-1,null,null
2015,2014-11-22,R,Houston,72,1,Morgan State,57,-1,null,null
2015,2014-11-22,R,Gonzaga,109,1,Thomas Aquinas,55,-1,null,null
2015,2014-11-22,R,Middle Tennessee,66,1,Southern,48,-1,null,null
2015,2014-11-22,R,Belmont,64,-1,Western Kentucky,63,1,null,null
2015,2014-11-22,R,Wyoming,56,1,Colorado,33,-1,null,null
2015,2014-11-22,R,Southeast Missouri State,74,-1,Central Arkansas,68,1,null,null
2015,2014-11-22,R,Incarnate Word,79,-1,Princeton,68,1,null,null
2015,2014-11-22,R,Georgetown,80,1,Robert Morris,66,-1,null,null
2015,2014-11-22,R,La Salle,59,1,Saint Peter's,50,-1,null,null
2015,2014-11-22,R,IU Indianapolis,71,1,Ball State,69,-1,1,null
2015,2014-11-22,R,App State,65,-1,Virginia Tech,63,1,null,null
2015,2014-11-22,R,Richmond,80,1,High Point,56,-1,null,null
2015,2014-11-22,R,Northern Iowa,66,1,North Florida,49,-1,null,null
2015,2014-11-22,R,Colgate,54,-1,Campbell,48,1,null,null
2015,2014-11-22,R,Cal State Northridge,79,0,Samford,72,0,null,"Little Rock, AR"
2015,2014-11-22,R,UMass Lowell,63,-1,NJIT,61,1,null,null
2015,2014-11-22,R,Omaha,97,-1,Marquette,89,1,null,null
2015,2014-11-22,R,UTSA,80,1,Texas State,67,-1,null,null
2015,2014-11-22,R,Mississippi State,71,1,Utah State,63,-1,null,null
2015,2014-11-22,R,Detroit Mercy,66,1,South Alabama,53,-1,null,null
2015,2014-11-22,R,Miami (OH),63,1,Liberty,52,-1,null,null
2015,2014-11-22,R,St. Bonaventure,59,1,Canisius,53,-1,null,null
2015,2014-11-22,R,Air Force,90,1,Western St CO,60,-1,null,null
2015,2014-11-22,R,Northwestern,68,1,Elon,67,-1,1,null
2015,2014-11-22,R,Savannah State,87,1,Cleveland State,83,-1,1,null
2015,2014-11-22,R,St. Francis (PA),57,1,Maryland Eastern Shore,53,-1,null,null
2015,2014-11-22,R,Little Rock,73,1,Kansas City,68,-1,null,null
2015,2014-11-22,R,Wofford,72,0,South Dakota,68,0,null,"Bridgeport, CT"
2015,2014-11-22,R,Butler,80,1,Loyola Maryland,39,-1,null,null
2015,2014-11-22,R,Duquesne,102,-1,Abilene Christian,81,1,null,null
2015,2014-11-22,R,Cal State Fullerton,70,1,San Jose State,66,-1,null,null
2015,2014-11-22,R,Norfolk State,76,1,Texas Southern,66,-1,null,null
2015,2014-11-22,R,Wright State,86,-1,Charleston Southern,79,1,null,null
2015,2014-11-22,R,Jacksonville State,88,1,Birmingham-Southern,71,-1,null,null
2015,2014-11-22,R,Indiana State,78,1,Brown,66,-1,null,null
2015,2014-11-22,R,The Citadel,81,1,Bob Jones,50,-1,null,null
2015,2014-11-22,R,SMU,77,1,Eastern Washington,68,-1,null,null
2015,2014-11-22,R,Sam Houston,74,-1,Fairfield,60,1,null,null
2015,2014-11-22,R,Hartford,65,-1,Niagara,62,1,null,null
2015,2014-11-22,R,Army,76,-1,Marist,62,1,null,null
2015,2014-11-22,R,Quinnipiac,76,-1,UAlbany,73,1,1,null
2015,2014-11-22,R,Louisiana Tech,63,1,American University,44,-1,null,null
2015,2014-11-22,R,Lafayette,83,-1,Pennsylvania,77,1,null,null
2015,2014-11-22,R,Mount St. Mary's,73,-1,Bucknell,69,1,null,null
2015,2014-11-22,R,Eastern Michigan,70,1,UNC Greensboro,62,-1,null,null
2015,2014-11-22,R,Northern Kentucky,98,1,Ohio Mid-Western,48,-1,null,null
2015,2014-11-22,R,East Tennessee State,98,1,UNC Asheville,87,-1,null,null
2015,2014-11-22,R,UC Davis,58,-1,Furman,55,1,null,null
2015,2014-11-22,R,UNC Wilmington,110,-1,VMI,93,1,null,null
2015,2014-11-22,R,Tennessee Tech,69,1,Chattanooga,67,-1,null,null
2015,2014-11-22,R,St Joseph's PA,68,1,Vermont,60,-1,null,null
2015,2014-11-22,R,Rhode Island,66,1,Nebraska,62,-1,1,null
2015,2014-11-22,R,UC Santa Barbara,91,1,The Master's,45,-1,null,null
2015,2014-11-22,R,Eastern Kentucky,115,1,Cin Clermont,50,-1,null,null
2015,2014-11-22,R,Montana State,65,1,Central Connecticut,50,-1,null,null
2015,2014-11-22,R,Kent State,78,1,UIC,60,-1,null,null
2015,2014-11-22,R,Lipscomb,74,1,Transylvania,63,-1,null,null
2015,2014-11-22,R,Texas Tech,80,1,Missouri State,68,-1,null,null
2015,2014-11-22,R,Western Illinois,60,1,SE Louisiana,57,-1,null,null
2015,2014-11-22,R,William & Mary,69,-1,Rice,65,1,null,null
2015,2014-11-22,R,Indiana,85,1,Lamar,72,-1,null,null
2015,2014-11-22,R,Tulane,89,1,Southern N.O.,45,-1,null,null
2015,2014-11-22,R,Alabama A&M,81,1,Oakwood,61,-1,null,null
2015,2014-11-22,R,UT Arlington,87,1,Houston Christian,69,-1,null,null
2015,2014-11-22,R,Minnesota,69,1,UMBC,51,-1,null,null
2015,2014-11-22,R,Utah Valley,85,-1,Southern Utah,75,1,null,null
2015,2014-11-22,R,UTEP,77,1,New Mexico State,76,-1,null,null
2015,2014-11-22,R,Morehead State,69,0,Presbyterian,49,0,null,"Ruston, LA"
2015,2014-11-22,R,Portland,75,1,SIU Edwardsville,53,-1,null,null
2015,2014-11-22,R,Wisconsin,78,1,Boise State,54,-1,null,null
2015,2014-11-22,R,North Carolina,90,0,Davidson,72,0,null,"Charlotte, NC"
2015,2014-11-22,R,Youngstown State,82,0,Longwood,72,0,null,"Ypsilanti, MI"
2015,2014-11-22,R,Notre Dame,81,0,Massachusetts,68,0,null,"Uncasville, CT"
2015,2014-11-22,R,Providence,80,0,Florida State,54,0,null,"Uncasville, CT"
2015,2014-11-22,R,Yale,53,0,Southern Illinois,46,0,null,"Kent, OH"
2015,2014-11-22,R,Towson,63,0,Bethune-Cookman,42,0,null,"West Long Branch, NJ"
2015,2014-11-22,R,Manhattan,78,0,Binghamton,63,0,null,"Hall of Fame Tip-Off Springfield Uncasville, CT"
2015,2014-11-22,R,Northeastern,68,0,Navy,44,0,null,"Hall of Fame Tip-Off Springfield Uncasville, CT"
2015,2014-11-22,R,UT Rio Grande Valley,82,1,TX A&M K'ville,77,-1,null,null
2015,2014-11-22,R,Chicago State,75,1,Trinity Chr,52,-1,null,null
2015,2014-11-22,R,Clemson,59,0,Nevada,50,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-22,R,LSU,72,0,Weber State,58,0,null,"U.S. Virgin Islands Paradise Jam St. Thomas, VI"
2015,2014-11-22,R,Kennesaw State,83,0,Alcorn State,80,0,null,"2K Classic - Subregional Fargo, ND"
2015,2014-11-22,R,North Dakota State,74,1,Hampton,66,-1,null,2K Classic - Subregional
2015,2014-11-22,R,UNLV,57,0,Temple,50,0,null,"Coaches vs. Cancer Classic Brooklyn, NY"
2015,2014-11-22,R,Duke,70,0,Stanford,59,0,null,"Coaches vs. Cancer Classic Brooklyn, NY"
2015,2014-11-22,R,Coastal Carolina,76,1,Carolina Univ,33,-1,null,null
2015,2014-11-22,R,Georgia Southern,97,1,Johnson FL,41,-1,null,null
2015,2014-11-23,R,Wichita State,105,1,Newman,57,-1,null,null
2015,2014-11-23,R,Eastern Michigan,79,1,Longwood,48,-1,null,null
2015,2014-11-23,R,Wofford,64,0,Sam Houston,53,0,null,"Bridgeport, CT"
2015,2014-11-23,R,Central Michigan,75,1,Arkansas-Pine Bluff,43,-1,null,null
2015,2014-11-23,R,American University,51,0,Morehead State,46,0,null,"Ruston, LA"
2015,2014-11-23,R,Fairfield,80,1,South Dakota,72,-1,1,null
2015,2014-11-23,R,Columbia,54,-1,Lehigh,44,1,null,null
2015,2014-11-23,R,TAM C. Christi,62,-1,Saint Louis,56,1,null,null
2015,2014-11-23,R,Stony Brook,89,1,Merchant Marine,54,-1,null,null
2015,2014-11-23,R,Oklahoma,90,1,Northwestern State,68,-1,null,null
2015,2014-11-23,R,Denver,80,1,Coppin State,54,-1,null,null
2015,2014-11-23,R,Radford,88,1,Catawba,52,-1,null,null
2015,2014-11-23,R,UAB,58,1,Jackson State,50,-1,null,null
2015,2014-11-23,R,Yale,66,-1,Kent State,59,1,null,null
2015,2014-11-23,R,NC State,68,1,South Florida,65,-1,null,null
2015,2014-11-23,R,Creighton,65,1,North Carolina Central,45,-1,null,null
2015,2014-11-23,R,Louisiana Tech,76,1,Presbyterian,48,-1,null,null
2015,2014-11-23,R,Towson,79,-1,Montana State,75,1,1,null
2015,2014-11-23,R,Hofstra,93,1,Wagner,71,-1,null,null
2015,2014-11-23,R,Iona,78,-1,North Texas,58,1,null,null
2015,2014-11-23,R,Bradley,58,1,North Carolina A&T,50,-1,null,null
2015,2014-11-23,R,Cincinnati,54,1,Eastern Illinois,49,-1,null,null
2015,2014-11-23,R,Georgia,74,1,Florida Atlantic,61,-1,null,null
2015,2014-11-23,R,Rutgers,76,1,St Francis NY,73,-1,null,null
2015,2014-11-23,R,Holy Cross,101,1,Nicholls,70,-1,null,null
2015,2014-11-23,R,Kentucky,86,1,Montana St,28,-1,null,null
2015,2014-11-23,R,UCF,76,1,South Carolina Upstate,69,-1,null,null
2015,2014-11-23,R,UMass Lowell,64,-1,Fordham,57,1,null,null
2015,2014-11-23,R,Cal State Bakersfield,70,1,Delaware,52,-1,null,null
2015,2014-11-23,R,Ohio State,106,1,Sacred Heart,48,-1,null,null
2015,2014-11-23,R,Vanderbilt,78,1,Tennessee State,46,-1,null,null
2015,2014-11-23,R,Ole Miss,80,1,Northern Arizona,74,-1,null,null
2015,2014-11-23,R,Washington,76,1,Pacific,69,-1,null,null
2015,2014-11-23,R,Loyola Marymount,82,1,San Diego Chr,60,-1,null,null
2015,2014-11-23,R,Colorado State,75,1,Mercer,62,-1,null,null
2015,2014-11-23,R,St Mary's CA,72,1,UC Irvine,69,-1,null,null
2015,2014-11-23,R,UCLA,77,1,Long Beach State,63,-1,null,null
2015,2014-11-23,R,Montana,66,-1,Seattle U,62,1,null,null
2015,2014-11-23,R,Youngstown State,76,0,UNC Greensboro,67,0,null,"Ypsilanti, MI"
2015,2014-11-23,R,Massachusetts,75,0,Florida State,69,0,null,"Uncasville, CT"
2015,2014-11-23,R,Bethune-Cookman,65,0,Central Connecticut,60,0,null,"West Long Branch, NJ"
2015,2014-11-23,R,Southern Illinois,67,0,UIC,60,0,null,"Kent, OH"
2015,2014-11-23,R,Providence,75,0,Notre Dame,74,0,null,"Uncasville, CT"
2015,2014-11-23,R,Howard,78,1,Hood,51,-1,null,null
2015,2014-11-23,R,Valparaiso,93,0,Maine,70,0,null,"Mt. Pleasant, MI"
